depth;potential.temperature;salinity
113.5;20.6637;34.7472
113.5;21.3437;34.7564
113.5;20.5593;34.7753
113.5;18.9668;34.7871
113.75;20.503;34.5328
113.75;20.1733;34.5669
113.75;16.6142;34.5757
113.75;17.8286;34.581
113.75;19.2066;34.5886
113.75;17.5253;34.5951
113.75;17.447;34.5975
113.75;18.5024;34.6008
113.75;16.9533;34.6261
113.75;19.9383;34.6321
113.75;19.5769;34.6332
113.75;17.8064;34.6392
113.75;18.985;34.6406
113.75;19.7674;34.6413
113.75;19.8942;34.6414
113.75;17.6484;34.647
113.75;19.5856;34.6511
113.75;22.6606;34.6666
113.75;20.9314;34.6731
113.75;19.9857;34.6816
113.75;19.7914;34.6866
113.75;18.2221;34.6971
113.75;21.0575;34.6982
113.75;17.5848;34.7068
113.75;21.0867;34.7115
113.75;21.3544;34.7256
113.75;19.9815;34.7333
113.75;20.9619;34.7469
113.75;20.6566;34.7471
113.75;21.3203;34.7553
113.75;20.5535;34.7755
113.75;18.9329;34.7843
114;20.5037;34.5327
114;20.1704;34.5676
114;16.6112;34.5757
114;17.7961;34.5819
114;19.1938;34.5885
114;17.4335;34.5963
114;18.4857;34.6
114;17.528;34.6045
114;16.948;34.6262
114;19.9369;34.6319
114;19.5693;34.6333
114;18.9832;34.6403
114;19.7647;34.6413
114;19.8938;34.6413
114;17.8035;34.6414
114;17.6455;34.6465
114;19.5663;34.6509
114;22.6549;34.6682
114;20.9121;34.6747
114;19.9837;34.6814
114;19.7887;34.687
114;21.0575;34.6979
114;18.2141;34.6981
114;17.5768;34.7097
114;21.0733;34.7108
114;21.3447;34.7259
114;19.9758;34.7333
114;20.6475;34.7472
114;20.9544;34.7474
114;21.2965;34.7554
114;20.5469;34.7761
114;18.9154;34.7868
114.25;20.5033;34.5326
114.25;20.1689;34.5683
114.25;16.6081;34.5758
114.25;17.7799;34.5811
114.25;19.1777;34.5906
114.25;17.4186;34.5949
114.25;18.4611;34.5991
114.25;17.5278;34.6057
114.25;16.9412;34.6256
114.25;19.9342;34.6317
114.25;19.5601;34.6334
114.25;18.9837;34.6402
114.25;19.8925;34.641
114.25;19.7609;34.6413
114.25;17.6375;34.6449
114.25;17.7965;34.6456
114.25;19.5475;34.651
114.25;22.6461;34.6706
114.25;20.9005;34.6753
114.25;19.9785;34.6812
114.25;19.7814;34.6875
114.25;21.0567;34.698
114.25;18.1917;34.7006
114.25;21.0605;34.7108
114.25;17.5673;34.712
114.25;21.3442;34.7257
114.25;19.9703;34.7336
114.25;20.6313;34.7471
114.25;20.9424;34.7486
114.25;21.2738;34.7543
114.25;20.5403;34.7768
114.25;18.9124;34.7869
114.5;20.5031;34.5326
114.5;20.1685;34.5683
114.5;16.6053;34.5758
114.5;17.7543;34.5788
114.5;19.1623;34.5934
114.5;17.385;34.5942
114.5;18.435;34.5962
114.5;17.5161;34.6041
114.5;16.9293;34.626
114.5;19.9298;34.6316
114.5;19.549;34.633
114.5;18.9838;34.6401
114.5;17.608;34.6409
114.5;19.8915;34.641
114.5;19.7593;34.6427
114.5;17.7923;34.6477
114.5;19.5256;34.6499
114.5;22.6434;34.6707
114.5;20.8737;34.6734
114.5;19.9713;34.6814
114.5;19.7698;34.6875
114.5;21.0559;34.6979
114.5;18.1727;34.7
114.5;21.0501;34.7107
114.5;17.5598;34.714
114.5;21.3433;34.7257
114.5;19.9658;34.7338
114.5;20.6206;34.7476
114.5;20.9362;34.7502
114.5;21.2524;34.7542
114.5;20.5388;34.7767
114.5;18.9082;34.7866
114.75;20.5004;34.5324
114.75;20.1656;34.569
114.75;17.7232;34.5751
114.75;16.6028;34.5757
114.75;19.1523;34.594
114.75;17.3706;34.5951
114.75;18.4045;34.5983
114.75;17.4667;34.5992
114.75;16.9128;34.6275
114.75;19.9265;34.6317
114.75;19.5367;34.6335
114.75;18.9808;34.6383
114.75;17.5629;34.6394
114.75;19.8909;34.6412
114.75;19.7586;34.644
114.75;19.4825;34.6472
114.75;17.7871;34.6513
114.75;22.6389;34.6715
114.75;20.8526;34.6774
114.75;19.9699;34.681
114.75;19.7632;34.6885
114.75;21.055;34.698
114.75;18.147;34.6993
114.75;21.0422;34.7109
114.75;17.5564;34.7147
114.75;21.3423;34.7256
114.75;19.9646;34.7337
114.75;20.6096;34.7474
114.75;20.929;34.7513
114.75;21.2272;34.7533
114.75;20.5321;34.7768
114.75;18.8901;34.7849
115;20.4993;34.5324
115;20.1649;34.5689
115;17.7048;34.5731
115;16.6007;34.5757
115;19.1448;34.5945
115;17.365;34.5947
115;17.4099;34.5985
115;18.3674;34.6026
115;19.9196;34.6312
115;16.8992;34.6314
115;19.529;34.6338
115;18.9774;34.6385
115;19.8891;34.641
115;17.5329;34.6423
115;19.7551;34.644
115;19.4483;34.6493
115;17.7854;34.6518
115;22.6386;34.6709
115;20.8468;34.678
115;19.9469;34.6803
115;19.7619;34.6887
115;21.0544;34.698
115;18.1226;34.6999
115;21.0334;34.7102
115;17.5555;34.7146
115;21.3412;34.7255
115;19.9605;34.7339
115;20.5963;34.7471
115;20.9224;34.7518
115;21.1927;34.752
115;20.5272;34.7771
115;18.8573;34.7834
115.25;20.4983;34.5324
115.25;17.6859;34.5726
115.25;20.1374;34.5734
115.25;16.5989;34.5755
115.25;17.35;34.5939
115.25;19.139;34.5943
115.25;17.3799;34.5992
115.25;18.4121;34.5997
115.25;19.907;34.6311
115.25;16.9014;34.6324
115.25;19.5228;34.6338
115.25;18.9739;34.6371
115.25;19.8867;34.6412
115.25;17.5184;34.6437
115.25;19.7402;34.6449
115.25;17.7796;34.6509
115.25;19.4326;34.6509
115.25;22.6238;34.6739
115.25;20.8352;34.6778
115.25;19.9217;34.6805
115.25;19.7607;34.6892
115.25;21.0556;34.698
115.25;18.095;34.7013
115.25;21.0262;34.7098
115.25;17.5541;34.7147
115.25;21.3378;34.7251
115.25;19.9556;34.7343
115.25;20.5699;34.747
115.25;21.15;34.7505
115.25;20.9163;34.7527
115.25;20.5252;34.7773
115.25;18.8363;34.7829
115.5;20.498;34.5323
115.5;17.6793;34.5736
115.5;20.1387;34.5744
115.5;16.5973;34.5755
115.5;17.3389;34.5935
115.5;19.1239;34.5944
115.5;17.3631;34.5985
115.5;18.3658;34.6018
115.5;19.8918;34.6311
115.5;16.8974;34.6313
115.5;19.5198;34.6339
115.5;18.965;34.6345
115.5;19.8822;34.6413
115.5;17.5093;34.6434
115.5;19.7201;34.6456
115.5;19.415;34.648
115.5;17.7708;34.6514
115.5;22.6216;34.6745
115.5;20.8273;34.6781
115.5;19.8976;34.6803
115.5;19.7582;34.6898
115.5;21.0553;34.6974
115.5;18.0711;34.7031
115.5;21.0175;34.7095
115.5;17.5538;34.7146
115.5;21.331;34.7254
115.5;19.954;34.7342
115.5;20.5473;34.7475
115.5;21.1025;34.7504
115.5;20.9129;34.7527
115.5;20.5226;34.7773
115.5;18.8219;34.7825
115.75;20.4973;34.5321
115.75;17.6789;34.574
115.75;20.1355;34.5742
115.75;16.5957;34.5754
115.75;17.3253;34.5934
115.75;19.0955;34.596
115.75;17.3436;34.597
115.75;18.3099;34.6114
115.75;19.8718;34.6312
115.75;18.9472;34.6321
115.75;16.892;34.6333
115.75;19.517;34.634
115.75;17.4971;34.64
115.75;19.875;34.6417
115.75;19.3781;34.6442
115.75;19.6888;34.6458
115.75;17.75;34.6493
115.75;22.6154;34.6751
115.75;20.8015;34.6754
115.75;19.8751;34.6802
115.75;19.7547;34.6909
115.75;21.0496;34.6976
115.75;18.0603;34.7035
115.75;21.0133;34.7096
115.75;17.5534;34.7146
115.75;21.3296;34.7253
115.75;19.9494;34.7343
115.75;20.5291;34.748
115.75;21.0762;34.7489
115.75;20.9069;34.7529
115.75;20.5193;34.7774
115.75;18.8128;34.7822
116;20.4953;34.532
116;17.6784;34.5742
116;20.1289;34.5746
116;16.5927;34.5751
116;17.3158;34.5936
116;17.3286;34.5963
116;19.06;34.5986
116;18.3082;34.6118
116;17.4524;34.6304
116;18.934;34.6309
116;19.853;34.6318
116;19.5131;34.6336
116;16.8951;34.6359
116;19.8563;34.641
116;19.3417;34.6421
116;17.7287;34.6478
116;19.6518;34.6493
116;22.6067;34.6758
116;20.7656;34.6784
116;19.8691;34.68
116;19.7459;34.6939
116;21.0425;34.6978
116;18.0625;34.702
116;21.0054;34.7087
116;17.553;34.7147
116;21.33;34.725
116;19.9472;34.7346
116;20.5148;34.748
116;21.0249;34.7486
116;20.9006;34.7532
116;20.5102;34.7776
116;18.8067;34.7819
116.25;20.4917;34.5316
116.25;16.5903;34.5753
116.25;17.6801;34.5756
116.25;20.1127;34.5763
116.25;17.3177;34.5939
116.25;17.3233;34.5953
116.25;19.0319;34.603
116.25;18.3004;34.613
116.25;18.9151;34.6268
116.25;19.8419;34.6324
116.25;19.5092;34.6335
116.25;17.4124;34.6349
116.25;16.8909;34.6351
116.25;19.3002;34.6396
116.25;19.823;34.6421
116.25;17.7061;34.6453
116.25;19.6295;34.6529
116.25;22.5844;34.6773
116.25;20.7302;34.6776
116.25;19.872;34.68
116.25;19.7369;34.6977
116.25;21.0402;34.698
116.25;18.046;34.7008
116.25;20.9936;34.708
116.25;17.5529;34.7146
116.25;21.3252;34.7249
116.25;19.9449;34.7347
116.25;20.4849;34.7474
116.25;20.9833;34.7491
116.25;20.8927;34.7538
116.25;20.4991;34.7776
116.25;18.8009;34.7813
116.5;20.4909;34.5316
116.5;17.6737;34.5742
116.5;16.5881;34.5753
116.5;20.1102;34.5764
116.5;17.3059;34.5918
116.5;17.3201;34.5947
116.5;19.0104;34.6072
116.5;18.2944;34.6141
116.5;18.8688;34.619
116.5;19.229;34.6308
116.5;19.832;34.6325
116.5;19.5023;34.6326
116.5;16.8837;34.6343
116.5;17.3995;34.6367
116.5;19.7944;34.6435
116.5;17.6908;34.6467
116.5;19.6173;34.6535
116.5;20.674;34.6785
116.5;19.8753;34.6801
116.5;22.5491;34.6807
116.5;21.0322;34.6977
116.5;19.7292;34.6993
116.5;18.0099;34.7004
116.5;20.9861;34.7075
116.5;17.5527;34.7145
116.5;21.3241;34.725
116.5;19.9409;34.7343
116.5;20.4545;34.7491
116.5;20.9434;34.7497
116.5;20.8879;34.7542
116.5;20.4795;34.7779
116.5;18.7907;34.7799
116.75;20.4934;34.5319
116.75;16.5858;34.5751
116.75;17.6647;34.5757
116.75;20.1078;34.5765
116.75;17.2903;34.5922
116.75;17.3182;34.5943
116.75;18.9796;34.6145
116.75;18.2915;34.6147
116.75;18.8379;34.6222
116.75;19.1364;34.6254
116.75;19.815;34.6324
116.75;16.8718;34.6328
116.75;19.4927;34.6329
116.75;17.3925;34.6363
116.75;19.7691;34.6443
116.75;17.6866;34.6482
116.75;19.6003;34.6544
116.75;19.8721;34.6797
116.75;22.5034;34.6808
116.75;20.6352;34.6836
116.75;21.0262;34.698
116.75;17.9956;34.7012
116.75;19.7136;34.7019
116.75;20.9772;34.7064
116.75;17.5526;34.7143
116.75;21.3246;34.7249
116.75;19.9307;34.7344
116.75;20.4431;34.7489
116.75;20.9155;34.7494
116.75;20.8846;34.7542
116.75;18.7755;34.7781
116.75;20.4697;34.7789
117;20.4932;34.5315
117;17.636;34.5743
117;16.5827;34.575
117;20.1067;34.5765
117;17.2698;34.5925
117;17.3163;34.5941
117;18.2839;34.6159
117;18.968;34.6169
117;18.8232;34.6244
117;19.0855;34.6251
117;19.7955;34.6323
117;16.8601;34.6328
117;19.4854;34.6334
117;17.3799;34.6349
117;19.7328;34.6438
117;17.672;34.6483
117;19.5827;34.6549
117;19.8686;34.6793
117;20.6211;34.6853
117;22.4784;34.6855
117;21.0207;34.6984
117;17.9902;34.7011
117;20.9479;34.7027
117;19.6957;34.7041
117;17.5525;34.714
117;21.3175;34.7245
117;19.9284;34.7345
117;20.4054;34.748
117;20.8961;34.7498
117;20.8813;34.7546
117;18.7573;34.7765
117;20.4686;34.7787
117.25;20.4898;34.5315
117.25;16.5795;34.5747
117.25;17.6106;34.5751
117.25;20.1034;34.5767
117.25;17.2439;34.5902
117.25;17.315;34.5941
117.25;18.8117;34.6227
117.25;18.2386;34.6233
117.25;19.0668;34.6256
117.25;16.8475;34.6306
117.25;19.7653;34.6313
117.25;18.959;34.6314
117.25;19.4797;34.6335
117.25;17.3748;34.6352
117.25;19.7015;34.6472
117.25;17.6607;34.6505
117.25;19.5653;34.6558
117.25;19.865;34.6794
117.25;20.599;34.6856
117.25;22.392;34.6872
117.25;21.016;34.6985
117.25;20.8798;34.6996
117.25;17.9878;34.701
117.25;19.6651;34.7078
117.25;17.5523;34.7141
117.25;21.3132;34.7254
117.25;20.8819;34.7497
117.25;20.3331;34.75
117.25;20.8781;34.7547
117.25;18.7373;34.7749
117.25;20.4631;34.7787
117.5;20.4906;34.5315
117.5;16.5768;34.5748
117.5;17.5911;34.5749
117.5;20.0977;34.5774
117.5;17.174;34.5902
117.5;17.3132;34.5938
117.5;18.7795;34.618
117.5;19.0412;34.625
117.5;18.1926;34.6306
117.5;19.715;34.6315
117.5;16.8368;34.6323
117.5;17.3685;34.6333
117.5;19.4752;34.6336
117.5;18.9366;34.6465
117.5;19.6909;34.6489
117.5;17.6549;34.6503
117.5;19.5452;34.6552
117.5;19.8612;34.6791
117.5;20.5855;34.688
117.5;21.0146;34.6987
117.5;22.3034;34.6994
117.5;17.9846;34.7007
117.5;20.8252;34.7034
117.5;19.6452;34.7114
117.5;17.5518;34.7143
117.5;21.3012;34.7245
117.5;20.8708;34.7496
117.5;20.2867;34.752
117.5;20.8749;34.7547
117.5;18.7241;34.7744
117.5;20.4593;34.7786
117.75;20.4892;34.5314
117.75;16.5731;34.5744
117.75;17.5731;34.5754
117.75;20.0848;34.5777
117.75;17.3111;34.5937
117.75;17.1355;34.5952
117.75;18.7576;34.6187
117.75;18.9898;34.6246
117.75;16.8288;34.6317
117.75;17.3515;34.6318
117.75;18.1764;34.6319
117.75;19.6698;34.6331
117.75;19.4713;34.6335
117.75;18.8993;34.6455
117.75;19.6789;34.6496
117.75;17.6472;34.6504
117.75;19.5124;34.6578
117.75;19.858;34.6792
117.75;20.5721;34.6886
117.75;21.009;34.6987
117.75;17.9767;34.6999
117.75;22.2862;34.7003
117.75;20.7948;34.7064
117.75;19.627;34.713
117.75;17.5515;34.7143
117.75;21.2987;34.725
117.75;20.8593;34.7494
117.75;20.2676;34.752
117.75;20.8714;34.7553
117.75;18.7181;34.7736
117.75;20.4557;34.7788
118;20.489;34.5312
118;16.5636;34.5736
118;17.5603;34.576
118;20.0748;34.5792
118;17.3089;34.5939
118;17.1212;34.5958
118;18.7433;34.6172
118;18.9141;34.6252
118;16.8132;34.6304
118;17.3438;34.6317
118;18.151;34.6325
118;19.4679;34.6333
118;19.6306;34.6339
118;17.6171;34.6458
118;18.8763;34.6471
118;19.6707;34.6514
118;19.468;34.6592
118;19.8571;34.679
118;20.5401;34.6818
118;17.9629;34.6988
118;22.2939;34.6988
118;21.0027;34.6994
118;20.783;34.7066
118;17.5513;34.7141
118;19.6108;34.7152
118;21.3002;34.7248
118;20.8446;34.7497
118;20.2573;34.7517
118;20.868;34.7547
118;18.715;34.7731
118;20.4502;34.779
118.25;20.489;34.5313
118.25;16.5484;34.5721
118.25;17.547;34.5766
118.25;20.0848;34.5782
118.25;17.3057;34.5939
118.25;17.1133;34.5953
118.25;18.731;34.6154
118.25;18.8482;34.6219
118.25;17.3345;34.63
118.25;16.8038;34.6308
118.25;19.4603;34.6331
118.25;18.1411;34.6338
118.25;19.602;34.6349
118.25;17.5534;34.6391
118.25;18.8593;34.6476
118.25;19.6593;34.6532
118.25;19.3794;34.6642
118.25;20.4552;34.6775
118.25;19.8502;34.6778
118.25;22.2939;34.6981
118.25;17.947;34.6986
118.25;20.9973;34.7
118.25;20.7679;34.7064
118.25;17.551;34.7141
118.25;19.6034;34.7163
118.25;21.2994;34.7246
118.25;20.8291;34.751
118.25;20.2423;34.7517
118.25;20.8543;34.7544
118.25;18.7003;34.7709
118.25;20.4469;34.7791
118.5;20.489;34.5315
118.5;16.521;34.5703
118.5;17.5401;34.5766
118.5;20.0556;34.5803
118.5;17.1123;34.5945
118.5;17.2948;34.5954
118.5;18.7217;34.6139
118.5;18.8026;34.6174
118.5;17.3138;34.6277
118.5;16.7922;34.6299
118.5;19.4569;34.6338
118.5;18.1303;34.6348
118.5;19.5617;34.6348
118.5;17.5068;34.637
118.5;18.8026;34.6372
118.5;19.6452;34.6532
118.5;19.3276;34.6699
118.5;19.8474;34.6778
118.5;20.3646;34.6789
118.5;17.9254;34.6977
118.5;22.292;34.698
118.5;20.9802;34.7012
118.5;20.7603;34.7066
118.5;17.5499;34.7141
118.5;19.6012;34.7169
118.5;21.3007;34.7246
118.5;20.8168;34.7513
118.5;20.2186;34.7518
118.5;20.8381;34.7558
118.5;18.6913;34.7709
118.5;20.4417;34.779
118.75;20.4885;34.5314
118.75;16.4994;34.5736
118.75;17.5205;34.5768
118.75;20.049;34.5812
118.75;17.1039;34.593
118.75;17.2751;34.6008
118.75;18.7503;34.6128
118.75;18.7159;34.6134
118.75;17.2884;34.6269
118.75;16.7812;34.6312
118.75;19.4549;34.6334
118.75;18.7521;34.6343
118.75;19.5209;34.6353
118.75;18.123;34.6354
118.75;17.4845;34.6381
118.75;19.6156;34.65
118.75;19.3068;34.6711
118.75;19.8455;34.6777
118.75;20.2795;34.6804
118.75;17.8845;34.6953
118.75;22.2673;34.6959
118.75;20.968;34.7032
118.75;20.7462;34.7051
118.75;17.5494;34.7142
118.75;19.5998;34.7167
118.75;21.3009;34.7247
118.75;20.8031;34.7506
118.75;20.1684;34.7513
118.75;20.821;34.7573
118.75;18.6898;34.7708
118.75;20.4366;34.7794
119;20.4896;34.5314
119;16.4871;34.5754
119;17.4957;34.5781
119;20.0494;34.5812
119;17.0966;34.5936
119;17.2602;34.6051
119;18.7056;34.6105
119;18.7092;34.6125
119;17.2739;34.6269
119;16.769;34.6315
119;18.7357;34.6329
119;19.4525;34.6332
119;18.1187;34.6356
119;19.473;34.6365
119;17.4793;34.6374
119;19.5852;34.6524
119;19.2933;34.6716
119;19.8441;34.6775
119;20.192;34.6839
119;17.839;34.6975
119;22.2508;34.7011
119;20.9609;34.704
119;20.7265;34.7046
119;17.5486;34.714
119;19.598;34.7163
119;21.3014;34.7245
119;20.7862;34.751
119;20.107;34.7525
119;20.8138;34.7594
119;18.6888;34.7706
119;20.4322;34.7795
119.25;20.4895;34.5312
119.25;16.4771;34.5761
119.25;17.4813;34.5788
119.25;20.0491;34.5809
119.25;17.0947;34.5932
119.25;18.6237;34.6077
119.25;17.2452;34.6081
119.25;18.7029;34.612
119.25;17.2612;34.626
119.25;18.7112;34.6277
119.25;16.7563;34.6311
119.25;19.4498;34.6329
119.25;19.4485;34.638
119.25;18.0895;34.6384
119.25;17.4764;34.6394
119.25;19.5758;34.6527
119.25;19.2855;34.672
119.25;19.8407;34.677
119.25;20.0584;34.6817
119.25;17.8024;34.6972
119.25;22.2229;34.7016
119.25;20.9573;34.7044
119.25;20.7092;34.706
119.25;17.5469;34.7141
119.25;19.5934;34.7167
119.25;21.3004;34.7245
119.25;20.7755;34.7505
119.25;20.0654;34.754
119.25;20.8114;34.7598
119.25;18.688;34.7699
119.25;20.4293;34.7792
119.5;20.4852;34.5308
119.5;16.4672;34.576
119.5;17.4718;34.5787
119.5;20.0544;34.5806
119.5;17.0922;34.5928
119.5;18.5413;34.6103
119.5;17.2315;34.6114
119.5;18.6954;34.6115
119.5;17.2386;34.6239
119.5;18.7018;34.6258
119.5;16.7496;34.6311
119.5;19.447;34.6328
119.5;19.4341;34.638
119.5;17.4734;34.6406
119.5;18.0374;34.6439
119.5;19.56;34.6514
119.5;19.2791;34.6731
119.5;19.8398;34.677
119.5;19.9563;34.6955
119.5;17.7856;34.6993
119.5;20.9552;34.7046
119.5;20.7018;34.7057
119.5;22.1764;34.7064
119.5;17.5462;34.714
119.5;19.5909;34.7172
119.5;21.2997;34.7245
119.5;20.7638;34.7506
119.5;20.0379;34.7535
119.5;20.8074;34.76
119.5;18.6839;34.7691
119.5;20.4272;34.7796
119.75;20.482;34.5309
119.75;16.4549;34.5755
119.75;17.4657;34.5785
119.75;20.0491;34.5807
119.75;17.0901;34.5929
119.75;18.6838;34.6101
119.75;18.4928;34.6117
119.75;17.2191;34.6145
119.75;17.1984;34.6222
119.75;18.6889;34.6232
119.75;16.7318;34.6317
119.75;19.4451;34.6328
119.75;19.4165;34.6376
119.75;18.0159;34.644
119.75;17.4724;34.6492
119.75;19.5461;34.6519
119.75;19.2741;34.6725
119.75;19.839;34.6771
119.75;17.7812;34.6992
119.75;19.8818;34.7021
119.75;20.6891;34.7037
119.75;20.9491;34.7054
119.75;22.1462;34.7092
119.75;17.5451;34.7138
119.75;19.5878;34.7177
119.75;21.3001;34.7244
119.75;20.734;34.7497
119.75;20.0069;34.754
119.75;20.7938;34.7607
119.75;18.678;34.7672
119.75;20.423;34.779
120;20.4869;34.5311
120;16.4432;34.5758
120;17.4603;34.5781
120;20.0445;34.5808
120;17.0884;34.5925
120;18.6718;34.6098
120;18.4506;34.6146
120;17.2119;34.6167
120;18.6731;34.62
120;17.1543;34.6207
120;19.4425;34.6329
120;16.7047;34.634
120;19.3892;34.6375
120;18.005;34.644
120;19.5331;34.6503
120;17.4814;34.6605
120;19.2635;34.6723
120;19.8374;34.6767
120;17.7746;34.6985
120;19.8274;34.7029
120;20.6705;34.7045
120;20.9469;34.7058
120;22.1278;34.7108
120;17.5436;34.7137
120;19.5864;34.7177
120;21.3004;34.7244
120;20.6989;34.7503
120;19.9922;34.7539
120;20.7682;34.7637
120;18.6729;34.7667
120;20.4101;34.7793
120.25;20.4872;34.5311
120.25;16.4313;34.5762
120.25;17.4534;34.5778
120.25;20.0585;34.58
120.25;17.0843;34.5921
120.25;18.6527;34.6071
120.25;17.0594;34.6155
120.25;18.4192;34.6175
120.25;18.6535;34.6175
120.25;17.2039;34.6188
120.25;19.438;34.6323
120.25;19.3674;34.6377
120.25;16.687;34.6383
120.25;17.995;34.6434
120.25;19.5037;34.6482
120.25;17.4846;34.6624
120.25;19.2433;34.6735
120.25;19.8309;34.6767
120.25;17.7685;34.6974
120.25;20.6565;34.7046
120.25;19.7854;34.7052
120.25;20.9432;34.7067
120.25;22.0957;34.7128
120.25;17.5415;34.7135
120.25;19.5858;34.7177
120.25;21.3006;34.7244
120.25;20.6612;34.7508
120.25;19.9799;34.7528
120.25;20.7573;34.7647
120.25;18.6712;34.766
120.25;20.3935;34.7794
120.5;20.486;34.5309
120.5;17.4483;34.5776
120.5;16.4204;34.5778
120.5;20.0509;34.58
120.5;17.0804;34.5922
120.5;18.6261;34.6059
120.5;16.976;34.6166
120.5;18.398;34.6166
120.5;18.6363;34.6171
120.5;17.1971;34.6201
120.5;19.4333;34.6325
120.5;19.3519;34.6392
120.5;16.683;34.6395
120.5;17.9647;34.6436
120.5;19.474;34.6489
120.5;17.4816;34.6627
120.5;19.2055;34.6751
120.5;19.827;34.6772
120.5;17.7546;34.6954
120.5;20.6442;34.7046
120.5;19.7645;34.7067
120.5;20.9375;34.7085
120.5;17.5394;34.7131
120.5;19.5855;34.7175
120.5;22.0555;34.7188
120.5;21.3007;34.7242
120.5;20.6463;34.752
120.5;19.9584;34.7522
120.5;20.7424;34.7647
120.5;18.6695;34.7656
120.5;20.3765;34.7807
120.75;20.4854;34.5309
120.75;17.4447;34.5775
120.75;16.4129;34.579
120.75;20.0357;34.5806
120.75;17.0758;34.5921
120.75;18.606;34.6068
120.75;16.9292;34.6153
120.75;18.6211;34.6165
120.75;18.3921;34.617
120.75;17.1919;34.6213
120.75;19.4299;34.6323
120.75;19.3448;34.6375
120.75;16.6808;34.6405
120.75;17.9585;34.6439
120.75;19.4471;34.6494
120.75;17.4788;34.6639
120.75;19.1584;34.6763
120.75;19.8208;34.6769
120.75;17.7417;34.6942
120.75;20.6286;34.7044
120.75;19.751;34.7066
120.75;17.5362;34.7131
120.75;20.9269;34.7134
120.75;22.0574;34.717
120.75;19.5851;34.7174
120.75;21.3006;34.7242
120.75;20.5753;34.7488
120.75;19.9367;34.7519
120.75;18.6673;34.7648
120.75;20.6993;34.7677
120.75;20.3647;34.7808
121;20.4824;34.5305
121;17.4397;34.5776
121;16.4076;34.58
121;20.0328;34.5803
121;17.0712;34.592
121;18.5956;34.6067
121;18.3737;34.6152
121;16.9128;34.6163
121;18.6134;34.6163
121;17.1911;34.6213
121;19.4253;34.6324
121;19.3221;34.6377
121;19.3952;34.6388
121;16.6778;34.6399
121;17.9528;34.6433
121;17.4715;34.6642
121;19.1056;34.6743
121;19.8142;34.6776
121;17.728;34.6914
121;19.7363;34.7056
121;20.6175;34.7057
121;17.5347;34.7129
121;20.9218;34.715
121;19.5836;34.7174
121;22.0301;34.7194
121;21.2982;34.7241
121;19.9203;34.7523
121;20.5014;34.7525
121;18.6665;34.7643
121;20.66;34.7715
121;20.3273;34.7793
121.25;20.4822;34.5305
121.25;17.4358;34.5774
121.25;16.4011;34.5795
121.25;17.065;34.5919
121.25;18.5849;34.6058
121.25;18.3463;34.613
121.25;16.9081;34.616
121.25;18.6069;34.6161
121.25;17.1889;34.6213
121.25;19.2814;34.6299
121.25;19.4227;34.6325
121.25;19.3159;34.6387
121.25;16.6751;34.6403
121.25;17.9472;34.6426
121.25;17.4664;34.664
121.25;19.0832;34.6761
121.25;19.8094;34.678
121.25;17.7273;34.6893
121.25;19.7179;34.704
121.25;20.6124;34.705
121.25;17.5297;34.7125
121.25;20.9173;34.7155
121.25;19.5822;34.7174
121.25;22.0167;34.7201
121.25;21.2988;34.7241
121.25;19.8958;34.7517
121.25;20.457;34.7524
121.25;18.6628;34.7627
121.25;20.6349;34.774
121.25;20.2719;34.7826
121.5;20.4821;34.5305
121.5;17.4307;34.577
121.5;16.3883;34.5783
121.5;17.0603;34.5919
121.5;18.5597;34.6039
121.5;18.3069;34.6095
121.5;16.9028;34.6137
121.5;18.6023;34.6156
121.5;17.1829;34.6236
121.5;19.4193;34.6324
121.5;19.2396;34.6355
121.5;19.3137;34.6384
121.5;16.673;34.6401
121.5;17.9369;34.642
121.5;17.4652;34.6642
121.5;19.0743;34.6753
121.5;19.811;34.6774
121.5;17.6936;34.6818
121.5;19.6984;34.7014
121.5;20.577;34.7029
121.5;17.5208;34.7116
121.5;20.9096;34.7168
121.5;19.5793;34.7173
121.5;22.0093;34.7206
121.5;21.2986;34.724
121.5;19.8842;34.7534
121.5;20.4306;34.7537
121.5;18.6534;34.7606
121.5;20.6158;34.7745
121.5;20.2581;34.7827
121.75;20.4818;34.5305
121.75;17.429;34.5769
121.75;16.3711;34.5782
121.75;17.0565;34.5914
121.75;18.5435;34.605
121.75;18.2776;34.6093
121.75;16.8996;34.6138
121.75;18.5986;34.6158
121.75;17.1826;34.6244
121.75;19.4171;34.6324
